,symbol,date,open,high,low,close,volume,adjclose
0,AAMC,2022-03-21,16.889999389648438,18.700000762939453,14.0,15.75,72800,15.75
1,AAMC,2022-03-22,14.71500015258789,17.420000076293945,14.199999809265137,14.699999809265137,84600,14.699999809265137
2,AAMC,2022-03-23,14.899999618530273,15.899999618530273,13.850000381469727,14.050000190734863,60100,14.050000190734863
3,AAMC,2022-03-24,14.154999732971191,14.550000190734863,14.100000381469727,14.270000457763672,7400,14.270000457763672
4,AAMC,2022-03-25,14.199999809265137,15.725000381469727,14.199999809265137,15.229999542236328,33300,15.229999542236328
5,AAMC,2022-03-28,15.100000381469727,15.109999656677246,14.65999984741211,14.880000114440918,4400,14.880000114440918
6,AAMC,2022-03-29,14.925000190734863,15.289999961853027,14.899999618530273,15.0600004196167,5200,15.0600004196167
7,AAMC,2022-03-30,14.710000038146973,15.15999984741211,14.0,14.100000381469727,10700,14.100000381469727
8,AAMC,2022-03-31,13.979999542236328,14.619999885559082,13.979999542236328,14.069999694824219,2900,14.069999694824219
9,AAMC,2022-04-01,14.460000038146973,14.460000038146973,14.069999694824219,14.109999656677246,2200,14.109999656677246
10,AAMC,2022-04-04,14.600000381469727,14.600000381469727,14.100000381469727,14.100000381469727,2400,14.100000381469727
11,AAMC,2022-04-05,14.100000381469727,14.100000381469727,12.300000190734863,13.399999618530273,12100,13.399999618530273
12,AAMC,2022-04-06,13.300000190734863,13.300000190734863,12.699999809265137,12.75,3200,12.75
13,AAMC,2022-04-07,12.505000114440918,13.25,12.380000114440918,13.149999618530273,13900,13.149999618530273
14,AAMC,2022-04-08,13.069999694824219,13.069999694824219,11.479999542236328,11.75,50300,11.75
15,AAMC,2022-04-11,11.680000305175781,11.680000305175781,11.300000190734863,11.300000190734863,7200,11.300000190734863
16,AAMC,2022-04-12,11.109999656677246,11.180000305175781,10.890000343322754,10.899999618530273,10400,10.899999618530273
17,AAMC,2022-04-13,10.6850004196167,11.210000038146973,10.6850004196167,11.079999923706055,3900,11.079999923706055
18,AAMC,2022-04-14,9.989999771118164,10.97700023651123,9.890000343322754,10.199999809265137,15300,10.199999809265137
19,AAMC,2022-04-18,10.89799976348877,11.09000015258789,10.100000381469727,10.609999656677246,1700,10.609999656677246
20,AAMC,2022-04-19,10.850000381469727,11.086999893188477,10.63700008392334,11.086999893188477,1400,11.086999893188477
21,AAMC,2022-04-20,10.880000114440918,10.880000114440918,10.100000381469727,10.640000343322754,2200,10.640000343322754
22,AAMC,2022-04-21,10.838000297546387,11.027999877929688,10.40999984741211,10.779999732971191,1600,10.779999732971191
23,AAMC,2022-04-22,10.951000213623047,10.951000213623047,10.229999542236328,10.600000381469727,13400,10.600000381469727
24,AAMC,2022-04-25,11.600000381469727,11.600000381469727,10.0,10.800000190734863,35300,10.800000190734863
25,AAMC,2022-04-26,10.479999542236328,10.699999809265137,10.199999809265137,10.199999809265137,7200,10.199999809265137
26,AAMC,2022-04-27,10.260000228881836,10.442999839782715,9.970000267028809,10.052000045776367,12400,10.052000045776367
27,AAMC,2022-04-28,9.800000190734863,10.196999549865723,9.800000190734863,9.899999618530273,3500,9.899999618530273
28,AAMC,2022-04-29,9.829999923706055,10.180000305175781,9.100000381469727,9.100000381469727,10300,9.100000381469727
29,AAMC,2022-05-02,8.779999732971191,9.289999961853027,8.779999732971191,9.239999771118164,10900,9.239999771118164
30,AAMC,2022-05-03,9.649999618530273,10.880000114440918,9.649999618530273,10.35099983215332,24700,10.35099983215332
31,AAMC,2022-05-04,10.5,11.260000228881836,10.350000381469727,11.210000038146973,27700,11.210000038146973
32,AAMC,2022-05-05,10.880000114440918,11.770000457763672,10.600000381469727,10.600000381469727,23600,10.600000381469727
33,AAMC,2022-05-06,10.760000228881836,10.760000228881836,10.0,10.5,5900,10.5
34,AAMC,2022-05-09,9.760000228881836,10.194999694824219,9.569999694824219,9.99899959564209,3600,9.99899959564209
35,AAMC,2022-05-10,10.0600004196167,10.34000015258789,10.029999732971191,10.029999732971191,1800,10.029999732971191
36,AAMC,2022-05-11,9.859999656677246,10.260000228881836,9.84000015258789,10.020000457763672,31300,10.020000457763672
37,AAMC,2022-05-12,10.399999618530273,10.399999618530273,10.130000114440918,10.130000114440918,2200,10.130000114440918
38,AAMC,2022-05-13,10.199999809265137,11.0,10.199999809265137,10.380000114440918,13000,10.380000114440918
39,AAMC,2022-05-16,10.0,10.670000076293945,10.0,10.220000267028809,3900,10.220000267028809
40,AAMC,2022-05-17,10.239999771118164,10.770000457763672,10.239999771118164,10.770000457763672,1800,10.770000457763672
41,AAMC,2022-05-18,10.479999542236328,10.479999542236328,10.357999801635742,10.357999801635742,1100,10.357999801635742
42,AAMC,2022-05-19,10.130000114440918,10.149999618530273,10.0,10.0,3200,10.0
43,AAMC,2022-05-20,9.989999771118164,10.347000122070312,9.859999656677246,10.347000122070312,6300,10.347000122070312
44,AAMC,2022-05-23,9.878999710083008,10.369999885559082,9.850000381469727,10.359999656677246,3500,10.359999656677246
45,AAMC,2022-05-24,10.15999984741211,10.210000038146973,10.109999656677246,10.109999656677246,2500,10.109999656677246
46,AAMC,2022-05-25,10.032999992370605,10.032999992370605,10.032999992370605,10.032999992370605,400,10.032999992370605
47,AAMC,2022-05-26,10.324999809265137,10.354999542236328,10.324999809265137,10.354999542236328,700,10.354999542236328
48,AAMC,2022-05-27,10.354999542236328,10.354999542236328,10.354999542236328,10.354999542236328,0,10.354999542236328
49,AAMC,2022-05-31,10.619999885559082,10.626999855041504,10.484999656677246,10.484999656677246,1100,10.484999656677246
50,AAMC,2022-06-01,10.329000473022461,10.425000190734863,10.300000190734863,10.300000190734863,4000,10.300000190734863
51,AAMC,2022-06-02,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,10.300000190734863
52,AAMC,2022-06-03,10.75,10.800000190734863,10.600000381469727,10.600000381469727,4000,10.600000381469727
53,AAMC,2022-06-06,10.75,11.5600004196167,10.420000076293945,11.5600004196167,19400,11.5600004196167
54,AAMC,2022-06-07,11.199999809265137,12.199999809265137,11.199999809265137,11.890000343322754,11800,11.890000343322754
55,AAMC,2022-06-08,12.569999694824219,13.279999732971191,12.489999771118164,13.050000190734863,14800,13.050000190734863
56,AAMC,2022-06-09,13.989999771118164,13.989999771118164,13.25,13.75,2400,13.75
57,AAMC,2022-06-10,13.699999809265137,13.699999809265137,12.699999809265137,12.869999885559082,8100,12.869999885559082
58,AAMC,2022-06-13,12.630000114440918,12.630000114440918,11.359999656677246,11.359999656677246,12100,11.359999656677246
59,AAMC,2022-06-14,11.699999809265137,11.699999809265137,10.640000343322754,10.65999984741211,6700,10.65999984741211
60,AAMC,2022-06-15,11.0,11.199999809265137,10.75,10.789999961853027,2700,10.789999961853027
61,AAMC,2022-06-16,11.0,11.0,10.0,10.0,11700,10.0
62,AAMC,2022-06-17,10.079999923706055,10.5,9.770000457763672,10.5,9700,10.5
63,AAMC,2022-06-21,10.5,11.279999732971191,10.40999984741211,11.0,24300,11.0
64,AAMC,2022-06-22,11.045000076293945,11.605999946594238,11.045000076293945,11.0600004196167,1900,11.0600004196167
65,AAMC,2022-06-23,11.5,11.5,10.850000381469727,11.010000228881836,2900,11.010000228881836
66,AAMC,2022-06-24,11.079999923706055,11.119999885559082,10.960000038146973,11.0,8900,11.0
67,AAMC,2022-06-27,11.050000190734863,11.699999809265137,10.850000381469727,11.59000015258789,5700,11.59000015258789
68,AAMC,2022-06-28,11.020000457763672,11.0600004196167,10.541000366210938,10.75,4100,10.75
69,AAMC,2022-06-29,10.5,10.5,8.649999618530273,10.0,21100,10.0
70,AAMC,2022-06-30,9.289999961853027,10.24899959564209,9.289999961853027,10.24899959564209,4400,10.24899959564209
71,AAMC,2022-07-01,9.322999954223633,10.25,9.322999954223633,9.989999771118164,15700,9.989999771118164
