,symbol,date,open,high,low,close,volume,adjclose,dividends,splits
0,TM,1980-03-17,0.0,3.344743013381958,3.291227102279663,3.291227102279663,41109,2.296797752380371,0.0,0.0
1,TM,1980-03-18,0.0,3.3581221103668213,3.3046059608459473,3.3046059608459473,9343,2.306133508682251,0.0,0.0
2,TM,1980-03-19,3.3046059608459473,3.3046059608459473,3.3046059608459473,3.3046059608459473,0,2.306133508682251,0.0,0.0
3,TM,1980-03-20,0.0,3.3581221103668213,3.3046059608459473,3.3046059608459473,10277,2.306133508682251,0.0,0.0
4,TM,1980-03-21,0.0,3.4383959770202637,3.3848800659179688,3.3848800659179688,8409,2.3621528148651123,0.0,0.0
5,TM,1980-03-24,0.0,3.451775074005127,3.398258924484253,3.398258924484253,2803,2.371490001678467,0.0,0.0
6,TM,1980-03-25,0.0,3.4250171184539795,3.3715009689331055,3.3715009689331055,27095,2.3528172969818115,0.0,0.0
7,TM,1980-03-26,0.0,3.4250171184539795,3.3715009689331055,3.3715009689331055,1869,2.3528172969818115,0.0,0.0
8,TM,1980-03-27,0.0,3.3848800659179688,3.3313639163970947,3.3313639163970947,14015,2.3248064517974854,0.0,0.0
9,TM,1980-03-28,0.0,3.3715009689331055,3.3179850578308105,3.3179850578308105,36438,2.3154706954956055,0.0,0.0
10,TM,1980-03-31,0.0,3.3715009689331055,3.3179850578308105,3.3179850578308105,1869,2.3154706954956055,0.0,0.0
11,TM,1980-04-01,0.0,3.3179850578308105,3.2644689083099365,3.2644689083099365,2803,2.2781245708465576,0.0,0.0
12,TM,1980-04-02,0.0,3.291227102279663,3.237710952758789,3.237710952758789,6540,2.259451150894165,0.0,0.0
13,TM,1980-04-03,3.237710952758789,3.237710952758789,3.237710952758789,3.237710952758789,0,2.259451150894165,0.0,0.0
14,TM,1980-04-07,0.0,3.291227102279663,3.237710952758789,3.237710952758789,934,2.259451150894165,0.0,0.0
15,TM,1980-04-08,0.0,3.291227102279663,3.237710952758789,3.237710952758789,44846,2.259451150894165,0.0,0.0
16,TM,1980-04-09,0.0,3.398258924484253,3.344743013381958,3.344743013381958,42044,2.3341431617736816,0.0,0.0
17,TM,1980-04-10,0.0,3.4383959770202637,3.3848800659179688,3.3848800659179688,35503,2.3621528148651123,0.0,0.0
18,TM,1980-04-11,0.0,3.4250171184539795,3.3715009689331055,3.3715009689331055,59795,2.3528172969818115,0.0,0.0
19,TM,1980-04-14,3.3715009689331055,3.3715009689331055,3.3715009689331055,3.3715009689331055,0,2.3528172969818115,0.0,0.0
20,TM,1980-04-15,0.0,3.5320489406585693,3.4785330295562744,3.4785330295562744,1869,2.4275100231170654,0.0,0.0
21,TM,1980-04-16,0.0,3.5320489406585693,3.4785330295562744,3.4785330295562744,61664,2.4275100231170654,0.0,0.0
22,TM,1980-04-17,3.4785330295562744,3.4785330295562744,3.4785330295562744,3.4785330295562744,0,2.4275100231170654,0.0,0.0
23,TM,1980-04-18,0.0,3.4785330295562744,3.4250171184539795,3.4250171184539795,1869,2.3901636600494385,0.0,0.0
24,TM,1980-04-21,0.0,3.4785330295562744,3.4250171184539795,3.4250171184539795,5606,2.3901636600494385,0.0,0.0
25,TM,1980-04-22,3.4250171184539795,3.4250171184539795,3.4250171184539795,3.4250171184539795,0,2.3901636600494385,0.0,0.0
26,TM,1980-04-23,0.0,3.5454280376434326,3.4919118881225586,3.4919118881225586,24292,2.4368462562561035,0.0,0.0
27,TM,1980-04-24,0.0,3.57218599319458,3.518670082092285,3.518670082092285,934,2.455519676208496,0.0,0.0
28,TM,1980-04-25,0.0,3.5989439487457275,3.5454280376434326,3.5454280376434326,9343,2.4741928577423096,0.0,0.0
