,symbol,date,open,high,low,close,volume,adjclose,dividends,splits
0,JNJ,1962-01-02,0.0,0.22337999939918518,0.2222220003604889,0.22337999939918518,0,0.06598091125488281,0.0,0.0
1,JNJ,1962-01-03,0.0,0.2210649996995926,0.2199070006608963,0.2199070006608963,345600,0.06495502591133118,0.0,0.0
2,JNJ,1962-01-04,0.0,0.2210649996995926,0.2175929993391037,0.2175929993391037,216000,0.06427156925201416,0.0,0.0
3,JNJ,1962-01-05,0.0,0.21585600078105927,0.21412000060081482,0.21412000060081482,129600,0.06324569880962372,0.0,0.0
4,JNJ,1962-01-08,0.0,0.21238400042057037,0.21064800024032593,0.21064800024032593,172800,0.06222016364336014,0.0,0.0
5,JNJ,1962-01-09,0.0,0.21296299993991852,0.21296299993991852,0.21296299993991852,43200,0.0629040002822876,0.0,0.0
6,JNJ,1962-01-10,0.0,0.2175929993391037,0.21469900012016296,0.2175929993391037,172800,0.06427156925201416,0.0,0.0
7,JNJ,1962-01-11,0.0,0.2175929993391037,0.2164350003004074,0.2164350003004074,172800,0.06392955780029297,0.0,0.0
8,JNJ,1962-01-12,0.0,0.2175929993391037,0.21412000060081482,0.21412000060081482,259200,0.06324569880962372,0.0,0.0
9,JNJ,1962-01-15,0.0,0.21585600078105927,0.21412000060081482,0.21412000060081482,129600,0.06324569880962372,0.0,0.0
10,JNJ,1962-01-16,0.0,0.21585600078105927,0.21296299993991852,0.21296299993991852,345600,0.0629040002822876,0.0,0.0
11,JNJ,1962-01-17,0.0,0.2152779996395111,0.21296299993991852,0.21412000060081482,259200,0.06324569880962372,0.0,0.0
12,JNJ,1962-01-18,0.0,0.21296299993991852,0.21238400042057037,0.21238400042057037,172800,0.0627329871058464,0.0,0.0
13,JNJ,1962-01-19,0.0,0.21469900012016296,0.21354199945926666,0.21469900012016296,129600,0.0634167268872261,0.0,0.0
14,JNJ,1962-01-22,0.0,0.21296299993991852,0.21238400042057037,0.21238400042057037,172800,0.0627329871058464,0.0,0.0
15,JNJ,1962-01-23,0.0,0.21296299993991852,0.21064800024032593,0.21064800024032593,259200,0.06222016364336014,0.0,0.0
16,JNJ,1962-01-24,0.0,0.21064800024032593,0.20949099957942963,0.21006900072097778,302400,0.06204921379685402,0.0,0.0
17,JNJ,1962-01-25,0.0,0.21064800024032593,0.20891200006008148,0.20949099957942963,129600,0.06187848374247551,0.0,0.0
18,JNJ,1962-01-26,0.0,0.21064800024032593,0.20891200006008148,0.20891200006008148,561600,0.06170744076371193,0.0,0.0
19,JNJ,1962-01-29,0.0,0.21180599927902222,0.20949099957942963,0.21180599927902222,216000,0.06256218999624252,0.0,0.0
