,symbol,date,open,high,low,close,volume,adjclose
49,AACI,2022-01-21,9.84000015258789,9.84000015258789,9.800000190734863,9.8100004196167,204100,9.8100004196167
50,AACI,2022-01-24,9.850000381469727,9.869999885559082,9.817000389099121,9.817000389099121,2300,9.817000389099121
51,AACI,2022-01-25,9.824999809265137,9.824999809265137,9.800000190734863,9.800000190734863,12300,9.800000190734863
52,AACI,2022-01-26,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,9.800000190734863
53,AACI,2022-01-27,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,400,9.800000190734863
54,AACI,2022-01-28,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,9.800000190734863
55,AACI,2022-01-31,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,600,9.800000190734863
56,AACI,2022-02-01,9.829999923706055,9.949999809265137,9.829999923706055,9.90999984741211,34000,9.90999984741211
57,AACI,2022-02-02,9.890000343322754,9.890000343322754,9.850000381469727,9.850000381469727,2200,9.850000381469727
58,AACI,2022-02-03,9.822999954223633,9.822999954223633,9.822999954223633,9.822999954223633,2100,9.822999954223633
59,AACI,2022-02-04,9.822999954223633,9.822999954223633,9.822999954223633,9.822999954223633,0,9.822999954223633
60,AACI,2022-02-07,9.822999954223633,9.822999954223633,9.822999954223633,9.822999954223633,0,9.822999954223633
61,AACI,2022-02-08,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,300,9.84000015258789
62,AACI,2022-02-09,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
63,AACI,2022-02-10,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
64,AACI,2022-02-11,9.90999984741211,9.90999984741211,9.829999923706055,9.869999885559082,3600,9.869999885559082
65,AACI,2022-02-14,9.850000381469727,9.869999885559082,9.84000015258789,9.850000381469727,96000,9.850000381469727
66,AACI,2022-02-15,9.85200023651123,9.907999992370605,9.829999923706055,9.890000343322754,36900,9.890000343322754
67,AACI,2022-02-16,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
68,AACI,2022-02-17,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
69,AACI,2022-02-18,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,800,9.829999923706055
70,AACI,2022-02-22,9.800000190734863,9.84000015258789,9.800000190734863,9.819999694824219,16900,9.819999694824219
71,AACI,2022-02-23,9.8100004196167,9.829999923706055,9.8100004196167,9.829999923706055,9200,9.829999923706055
72,AACI,2022-02-24,9.8100004196167,9.8100004196167,9.800000190734863,9.800000190734863,8400,9.800000190734863
73,AACI,2022-02-25,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,300,9.8100004196167
74,AACI,2022-02-28,9.800000190734863,9.8100004196167,9.789999961853027,9.807999610900879,21300,9.807999610900879
75,AACI,2022-03-01,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,1500,9.800000190734863
76,AACI,2022-03-02,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,900,9.800000190734863
77,AACI,2022-03-03,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,7900,9.8100004196167
78,AACI,2022-03-04,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,0,9.8100004196167
79,AACI,2022-03-07,9.8100004196167,9.819999694824219,9.8100004196167,9.819999694824219,73700,9.819999694824219
80,AACI,2022-03-08,9.819999694824219,9.829999923706055,9.8100004196167,9.829999923706055,3300,9.829999923706055
81,AACI,2022-03-09,9.8100004196167,9.84000015258789,9.8100004196167,9.84000015258789,10500,9.84000015258789
82,AACI,2022-03-10,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,100,9.819999694824219
83,AACI,2022-03-11,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0,9.819999694824219
84,AACI,2022-03-14,9.819999694824219,9.859999656677246,9.819999694824219,9.859999656677246,133000,9.859999656677246
85,AACI,2022-03-15,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
86,AACI,2022-03-16,9.845000267028809,9.845000267028809,9.845000267028809,9.845000267028809,400,9.845000267028809
87,AACI,2022-03-17,9.845000267028809,9.845000267028809,9.845000267028809,9.845000267028809,0,9.845000267028809
88,AACI,2022-03-18,9.845000267028809,9.845000267028809,9.845000267028809,9.845000267028809,0,9.845000267028809
89,AACI,2022-03-21,9.829999923706055,9.84000015258789,9.829999923706055,9.84000015258789,6000,9.84000015258789
90,AACI,2022-03-22,9.899999618530273,9.899999618530273,9.850000381469727,9.850000381469727,1400,9.850000381469727
91,AACI,2022-03-23,9.84000015258789,9.84000015258789,9.829999923706055,9.829999923706055,700,9.829999923706055
92,AACI,2022-03-24,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,0,9.829999923706055
93,AACI,2022-03-25,9.833000183105469,9.869999885559082,9.833000183105469,9.869999885559082,2700,9.869999885559082
94,AACI,2022-03-28,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
95,AACI,2022-03-29,9.871000289916992,9.871000289916992,9.871000289916992,9.871000289916992,200,9.871000289916992
96,AACI,2022-03-30,9.871000289916992,9.871000289916992,9.871000289916992,9.871000289916992,0,9.871000289916992
97,AACI,2022-03-31,9.859999656677246,9.859999656677246,9.819999694824219,9.819999694824219,8000,9.819999694824219
98,AACI,2022-04-01,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0,9.819999694824219
99,AACI,2022-04-04,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,100,9.84000015258789
100,AACI,2022-04-05,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
101,AACI,2022-04-06,9.845000267028809,9.869999885559082,9.845000267028809,9.850000381469727,3600,9.850000381469727
102,AACI,2022-04-07,9.840999603271484,9.859999656677246,9.840999603271484,9.859999656677246,2100,9.859999656677246
103,AACI,2022-04-08,9.989999771118164,9.989999771118164,9.977999687194824,9.977999687194824,174300,9.977999687194824
104,AACI,2022-04-11,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,200,9.850000381469727
105,AACI,2022-04-12,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
106,AACI,2022-04-13,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,200,9.850000381469727
107,AACI,2022-04-14,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
108,AACI,2022-04-18,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
109,AACI,2022-04-19,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
110,AACI,2022-04-20,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
111,AACI,2022-04-21,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
112,AACI,2022-04-22,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
113,AACI,2022-04-25,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
114,AACI,2022-04-26,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
115,AACI,2022-04-27,9.875,9.875,9.850000381469727,9.859999656677246,28800,9.859999656677246
116,AACI,2022-04-28,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
117,AACI,2022-04-29,9.859999656677246,9.859999656677246,9.854999542236328,9.859999656677246,9400,9.859999656677246
118,AACI,2022-05-02,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
119,AACI,2022-05-03,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,100,9.890000343322754
120,AACI,2022-05-04,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,200,9.859999656677246
121,AACI,2022-05-05,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
122,AACI,2022-05-06,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
123,AACI,2022-05-09,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,3400,9.859999656677246
124,AACI,2022-05-10,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
125,AACI,2022-05-11,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
126,AACI,2022-05-12,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
127,AACI,2022-05-13,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,9.859999656677246
128,AACI,2022-05-16,9.854999542236328,9.854999542236328,9.84000015258789,9.84000015258789,4900,9.84000015258789
129,AACI,2022-05-17,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,800,9.84000015258789
130,AACI,2022-05-18,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,1200,9.84000015258789
131,AACI,2022-05-19,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
132,AACI,2022-05-20,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
133,AACI,2022-05-23,9.85099983215332,9.85099983215332,9.85099983215332,9.85099983215332,1000,9.85099983215332
134,AACI,2022-05-24,9.85099983215332,9.85099983215332,9.85099983215332,9.85099983215332,0,9.85099983215332
135,AACI,2022-05-25,9.850000381469727,9.859999656677246,9.84000015258789,9.850000381469727,2100,9.850000381469727
136,AACI,2022-05-26,9.890000343322754,9.890000343322754,9.84000015258789,9.84000015258789,6800,9.84000015258789
137,AACI,2022-05-27,9.850000381469727,9.859999656677246,9.84000015258789,9.850000381469727,23800,9.850000381469727
138,AACI,2022-05-31,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,200,9.859999656677246
139,AACI,2022-06-01,9.859999656677246,9.869999885559082,9.859999656677246,9.869999885559082,6100,9.869999885559082
140,AACI,2022-06-02,9.880000114440918,9.890000343322754,9.880000114440918,9.890000343322754,14300,9.890000343322754
141,AACI,2022-06-03,9.869999885559082,9.880000114440918,9.859999656677246,9.880000114440918,4500,9.880000114440918
142,AACI,2022-06-06,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,100,9.869999885559082
143,AACI,2022-06-07,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
144,AACI,2022-06-08,9.850000381469727,9.869999885559082,9.850000381469727,9.869999885559082,1700,9.869999885559082
145,AACI,2022-06-09,9.875,9.890000343322754,9.869999885559082,9.880000114440918,10100,9.880000114440918
146,AACI,2022-06-10,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,9.880000114440918
147,AACI,2022-06-13,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,56700,9.859999656677246
148,AACI,2022-06-14,9.859999656677246,9.864999771118164,9.850000381469727,9.850000381469727,61300,9.850000381469727
149,AACI,2022-06-15,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,400,9.850000381469727
150,AACI,2022-06-16,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
151,AACI,2022-06-17,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
152,AACI,2022-06-21,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,200,9.84000015258789
153,AACI,2022-06-22,9.859999656677246,9.859999656677246,9.84000015258789,9.84000015258789,10000,9.84000015258789
154,AACI,2022-06-23,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789
155,AACI,2022-06-24,9.880000114440918,9.880000114440918,9.859999656677246,9.880000114440918,2300,9.880000114440918
156,AACI,2022-06-27,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,208300,9.880000114440918
157,AACI,2022-06-28,9.875,9.875,9.875,9.875,200,9.875
158,AACI,2022-06-29,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,700,9.880000114440918
159,AACI,2022-06-30,9.90999984741211,9.90999984741211,9.869999885559082,9.869999885559082,408400,9.869999885559082
160,AACI,2022-07-01,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
161,AACI,2022-07-05,9.890000343322754,9.890000343322754,9.885000228881836,9.885000228881836,181500,9.885000228881836
162,AACI,2022-07-06,9.869999885559082,9.880000114440918,9.859999656677246,9.880000114440918,23000,9.880000114440918
163,AACI,2022-07-07,9.899999618530273,9.899999618530273,9.878000259399414,9.878000259399414,600,9.878000259399414
164,AACI,2022-07-08,9.878000259399414,9.878000259399414,9.878000259399414,9.878000259399414,0,9.878000259399414
165,AACI,2022-07-11,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,300,9.869999885559082
166,AACI,2022-07-12,9.880999565124512,9.880999565124512,9.880999565124512,9.880999565124512,1300,9.880999565124512
167,AACI,2022-07-13,9.895000457763672,9.895000457763672,9.880000114440918,9.880000114440918,5400,9.880000114440918
168,AACI,2022-07-14,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,9.880000114440918
169,AACI,2022-07-15,9.880000114440918,9.885000228881836,9.880000114440918,9.885000228881836,5400,9.885000228881836
170,AACI,2022-07-18,9.895000457763672,9.895000457763672,9.890000343322754,9.890000343322754,8600,9.890000343322754
171,AACI,2022-07-19,9.890000343322754,9.90999984741211,9.890000343322754,9.890000343322754,17100,9.890000343322754
172,AACI,2022-07-20,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,5600,9.890000343322754
173,AACI,2022-07-21,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
174,AACI,2022-07-22,9.890000343322754,9.89799976348877,9.890000343322754,9.890000343322754,8700,9.890000343322754
175,AACI,2022-07-25,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
176,AACI,2022-07-26,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,3100,9.90999984741211
177,AACI,2022-07-27,9.913000106811523,9.913000106811523,9.913000106811523,9.913000106811523,1600,9.913000106811523
178,AACI,2022-07-28,9.913000106811523,9.913000106811523,9.913000106811523,9.913000106811523,0,9.913000106811523
179,AACI,2022-07-29,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,900,9.920000076293945
180,AACI,2022-08-01,9.920000076293945,9.920000076293945,9.90999984741211,9.90999984741211,2100,9.90999984741211
181,AACI,2022-08-02,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
182,AACI,2022-08-03,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
183,AACI,2022-08-04,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
184,AACI,2022-08-05,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
185,AACI,2022-08-08,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
186,AACI,2022-08-09,9.90999984741211,9.930000305175781,9.90999984741211,9.930000305175781,90900,9.930000305175781
187,AACI,2022-08-10,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
188,AACI,2022-08-11,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
189,AACI,2022-08-12,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
190,AACI,2022-08-15,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
191,AACI,2022-08-16,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
192,AACI,2022-08-17,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
193,AACI,2022-08-18,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
194,AACI,2022-08-19,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
195,AACI,2022-08-22,9.920000076293945,9.920000076293945,9.90999984741211,9.90999984741211,400,9.90999984741211
196,AACI,2022-08-23,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
197,AACI,2022-08-24,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,700,9.90999984741211
198,AACI,2022-08-25,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
199,AACI,2022-08-26,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,1700,9.899999618530273
200,AACI,2022-08-29,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,9.899999618530273
201,AACI,2022-08-30,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,9.899999618530273
202,AACI,2022-08-31,9.90999984741211,9.90999984741211,9.880000114440918,9.899999618530273,12900,9.899999618530273
203,AACI,2022-09-01,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,9.899999618530273
204,AACI,2022-09-02,9.920000076293945,9.920000076293945,9.890000343322754,9.890000343322754,200,9.890000343322754
205,AACI,2022-09-06,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
206,AACI,2022-09-07,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
207,AACI,2022-09-08,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
208,AACI,2022-09-09,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,100,9.890000343322754
209,AACI,2022-09-12,9.89799976348877,9.89799976348877,9.89799976348877,9.89799976348877,1000,9.89799976348877
210,AACI,2022-09-13,9.890000343322754,9.899999618530273,9.890000343322754,9.899999618530273,1000,9.899999618530273
211,AACI,2022-09-14,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,9.899999618530273
212,AACI,2022-09-15,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,1900,9.920000076293945
213,AACI,2022-09-16,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
214,AACI,2022-09-19,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
215,AACI,2022-09-20,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
216,AACI,2022-09-21,9.91100025177002,9.91100025177002,9.91100025177002,9.91100025177002,2800,9.91100025177002
217,AACI,2022-09-22,9.899999618530273,9.920999526977539,9.899999618530273,9.920999526977539,3100,9.920999526977539
218,AACI,2022-09-23,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,1000,9.90999984741211
219,AACI,2022-09-26,10.100000381469727,10.100000381469727,9.930000305175781,9.930000305175781,500,9.930000305175781
220,AACI,2022-09-27,9.930000305175781,9.930000305175781,9.925000190734863,9.925000190734863,1600,9.925000190734863
221,AACI,2022-09-28,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,400,9.930000305175781
222,AACI,2022-09-29,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,4000,9.920000076293945
223,AACI,2022-09-30,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,33200,9.920000076293945
224,AACI,2022-10-03,9.920000076293945,9.979999542236328,9.899999618530273,9.979999542236328,137900,9.979999542236328
225,AACI,2022-10-04,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
226,AACI,2022-10-05,10.100000381469727,10.100000381469727,9.930000305175781,9.930000305175781,4700,9.930000305175781
227,AACI,2022-10-06,9.930000305175781,9.930000305175781,9.920000076293945,9.925000190734863,4100,9.925000190734863
228,AACI,2022-10-07,9.925000190734863,9.925000190734863,9.925000190734863,9.925000190734863,0,9.925000190734863
229,AACI,2022-10-10,9.925000190734863,9.925000190734863,9.925000190734863,9.925000190734863,0,9.925000190734863
230,AACI,2022-10-11,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,5000,9.920000076293945
231,AACI,2022-10-12,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,1700,9.920000076293945
232,AACI,2022-10-13,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,2000,9.920000076293945
233,AACI,2022-10-14,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
234,AACI,2022-10-17,9.920000076293945,9.925000190734863,9.920000076293945,9.920000076293945,3400,9.920000076293945
235,AACI,2022-10-18,9.920000076293945,9.930000305175781,9.920000076293945,9.930000305175781,5900,9.930000305175781
236,AACI,2022-10-19,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
237,AACI,2022-10-20,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,1600,9.9399995803833
238,AACI,2022-10-21,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,9.9399995803833
239,AACI,2022-10-24,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,1600,9.930000305175781
240,AACI,2022-10-25,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,0,9.930000305175781
241,AACI,2022-10-26,9.949999809265137,9.949999809265137,9.944999694824219,9.944999694824219,1000,9.944999694824219
242,AACI,2022-10-27,9.960000038146973,9.979999542236328,9.960000038146973,9.979999542236328,3000,9.979999542236328
243,AACI,2022-10-28,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
244,AACI,2022-10-31,9.979999542236328,9.979999542236328,9.951000213623047,9.960000038146973,3400,9.960000038146973
245,AACI,2022-11-01,9.96500015258789,9.96500015258789,9.96500015258789,9.96500015258789,11200,9.96500015258789
246,AACI,2022-11-02,9.96500015258789,9.96500015258789,9.96500015258789,9.96500015258789,0,9.96500015258789
247,AACI,2022-11-03,9.96500015258789,9.96500015258789,9.96500015258789,9.96500015258789,0,9.96500015258789
248,AACI,2022-11-04,9.96500015258789,9.96500015258789,9.96500015258789,9.96500015258789,0,9.96500015258789
249,AACI,2022-11-07,9.979999542236328,9.979999542236328,9.960000038146973,9.960000038146973,500,9.960000038146973
250,AACI,2022-11-08,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0,9.960000038146973
251,AACI,2022-11-09,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0,9.960000038146973
252,AACI,2022-11-10,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,200,9.970000267028809
253,AACI,2022-11-11,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,1200,9.979999542236328
