,symbol,date,open,high,low,close,volume,adjclose,dividends,splits
0,AAON,1992-12-16,0.09976299852132797,0.09976299852132797,0.09976299852132797,0.09976299852132797,2506,0.08321396261453629,0.0,0.0
1,AAON,1992-12-17,0.11971600353717804,0.12969200313091278,0.09976299852132797,0.11971600353717804,164139,0.09985710680484772,0.0,0.0
2,AAON,1992-12-18,0.11971600353717804,0.11971600353717804,0.11971600353717804,0.11971600353717804,15036,0.09985710680484772,0.0,0.0
3,AAON,1992-12-21,0.09976299852132797,0.09976299852132797,0.08978699892759323,0.09976299852132797,33830,0.08321396261453629,0.0,0.0
4,AAON,1992-12-22,0.09976299852132797,0.11971600353717804,0.09976299852132797,0.11971600353717804,62648,0.09985710680484772,0.0,0.0
5,AAON,1992-12-23,0.09976299852132797,0.09976299852132797,0.09976299852132797,0.09976299852132797,15036,0.08321396261453629,0.0,0.0
6,AAON,1992-12-24,0.12969200313091278,0.13966800272464752,0.12969200313091278,0.12969200313091278,62648,0.10817825794219971,0.0,0.0
7,AAON,1992-12-28,0.12969200313091278,0.12969200313091278,0.12969200313091278,0.12969200313091278,62648,0.10817825794219971,0.0,0.0
8,AAON,1992-12-29,0.12969200313091278,0.12969200313091278,0.12969200313091278,0.12969200313091278,313,0.10817825794219971,0.0,0.0
9,AAON,1992-12-30,0.12969200313091278,0.12969200313091278,0.12969200313091278,0.12969200313091278,313,0.10817825794219971,0.0,0.0
10,AAON,1992-12-31,0.13966800272464752,0.14964500069618225,0.13966800272464752,0.13966800272464752,41348,0.11649936437606812,0.0,0.0
11,AAON,1993-01-04,0.13966800272464752,0.14964500069618225,0.12969200313091278,0.14964500069618225,116526,0.12482137978076935,0.0,0.0
12,AAON,1993-01-05,0.14964500069618225,0.159621000289917,0.14964500069618225,0.14964500069618225,31324,0.12482137978076935,0.0,0.0
13,AAON,1993-01-06,0.14964500069618225,0.159621000289917,0.13966800272464752,0.13966800272464752,144091,0.11649936437606812,0.0,0.0
14,AAON,1993-01-07,0.13966800272464752,0.14964500069618225,0.13966800272464752,0.14964500069618225,162886,0.12482137978076935,0.0,0.0
15,AAON,1993-01-08,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,1253,0.14146368205547333,0.0,0.0
16,AAON,1993-01-11,0.16959699988365173,0.16959699988365173,0.159621000289917,0.159621000289917,124044,0.13314250111579895,0.0,0.0
17,AAON,1993-01-12,0.159621000289917,0.16959699988365173,0.14964500069618225,0.159621000289917,43854,0.13314250111579895,0.0,0.0
18,AAON,1993-01-13,0.159621000289917,0.159621000289917,0.159621000289917,0.159621000289917,313,0.13314250111579895,0.0,0.0
19,AAON,1993-01-14,0.159621000289917,0.159621000289917,0.159621000289917,0.159621000289917,313,0.13314250111579895,0.0,0.0
20,AAON,1993-01-15,0.159621000289917,0.159621000289917,0.13966800272464752,0.14964500069618225,109008,0.12482137978076935,0.0,0.0
21,AAON,1993-01-18,0.14964500069618225,0.14964500069618225,0.14964500069618225,0.14964500069618225,313,0.12482137978076935,0.0,0.0
22,AAON,1993-01-19,0.14964500069618225,0.14964500069618225,0.14964500069618225,0.14964500069618225,25059,0.12482137978076935,0.0,0.0
23,AAON,1993-01-20,0.14964500069618225,0.14964500069618225,0.13966800272464752,0.14964500069618225,80190,0.12482137978076935,0.0,0.0
24,AAON,1993-01-21,0.13966800272464752,0.159621000289917,0.13966800272464752,0.14964500069618225,97732,0.12482137978076935,0.0,0.0
25,AAON,1993-01-22,0.16959699988365173,0.16959699988365173,0.14964500069618225,0.16959699988365173,106502,0.14146368205547333,0.0,0.0
26,AAON,1993-01-25,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,8771,0.14146368205547333,0.0,0.0
27,AAON,1993-01-26,0.17957399785518646,0.17957399785518646,0.159621000289917,0.17957399785518646,225534,0.14978568255901337,0.0,0.0
28,AAON,1993-01-27,0.17957399785518646,0.17957399785518646,0.159621000289917,0.159621000289917,182933,0.13314250111579895,0.0,0.0
29,AAON,1993-01-28,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,2506,0.14146368205547333,0.0,0.0
30,AAON,1993-01-29,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,2506,0.14146368205547333,0.0,0.0
31,AAON,1993-02-01,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,313,0.14146368205547333,0.0,0.0
32,AAON,1993-02-02,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,15036,0.14146368205547333,0.0,0.0
33,AAON,1993-02-03,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,2506,0.14146368205547333,0.0,0.0
34,AAON,1993-02-04,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,313,0.14146368205547333,0.0,0.0
35,AAON,1993-02-05,0.16959699988365173,0.16959699988365173,0.12969200313091278,0.12969200313091278,97732,0.10817825794219971,0.0,0.0
36,AAON,1993-02-08,0.16959699988365173,0.16959699988365173,0.16959699988365173,0.16959699988365173,1253,0.14146368205547333,0.0,0.0
37,AAON,1993-02-09,0.159621000289917,0.159621000289917,0.159621000289917,0.159621000289917,15036,0.13314250111579895,0.0,0.0
38,AAON,1993-02-10,0.159621000289917,0.16959699988365173,0.159621000289917,0.159621000289917,308230,0.13314250111579895,0.0,0.0
39,AAON,1993-02-11,0.14964500069618225,0.16959699988365173,0.14964500069618225,0.16959699988365173,48866,0.14146368205547333,0.0,0.0
40,AAON,1993-02-12,0.16959699988365173,0.17957399785518646,0.16959699988365173,0.17957399785518646,156621,0.14978568255901337,0.0,0.0
41,AAON,1993-02-16,0.16959699988365173,0.19952599704265594,0.16959699988365173,0.1895499974489212,87708,0.15810681879520416,0.0,0.0
