,symbol,date,open,high,low,close,volume,adjclose,dividends,splits
0,AAPL,1980-12-12,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,469033600,0.0997215211391449,0.0,0.0
1,AAPL,1980-12-15,0.12221000343561172,0.12221000343561172,0.12165199965238571,0.12165199965238571,175884800,0.09451904892921448,0.0,0.0
2,AAPL,1980-12-16,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,105728000,0.08758154511451721,0.0,0.0
3,AAPL,1980-12-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,86441600,0.089749276638031,0.0,0.0
4,AAPL,1980-12-18,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,73449600,0.0923512801527977,0.0,0.0
5,AAPL,1980-12-19,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,48630400,0.09798736125230789,0.0,0.0
6,AAPL,1980-12-22,0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,37363200,0.10275635868310928,0.0,0.0
7,AAPL,1980-12-23,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,46950400,0.10709255933761597,0.0,0.0
8,AAPL,1980-12-24,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,48003200,0.11272865533828735,0.0,0.0
9,AAPL,1980-12-26,0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,55574400,0.12313451617956161,0.0,0.0
10,AAPL,1980-12-29,0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,93161600,0.12486870586872101,0.0,0.0
11,AAPL,1980-12-30,0.15736599266529083,0.15736599266529083,0.156808003783226,0.156808003783226,68880000,0.12183389812707901,0.0,0.0
12,AAPL,1980-12-31,0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,35750400,0.1183655858039856,0.0,0.0
13,AAPL,1981-01-02,0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,21660800,0.1196662113070488,0.0,0.0
14,AAPL,1981-01-05,0.15122799575328827,0.15122799575328827,0.15067000687122345,0.15067000687122345,35728000,0.11706489324569702,0.0,0.0
15,AAPL,1981-01-06,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,45158400,0.11186156421899796,0.0,0.0
16,AAPL,1981-01-07,0.13839299976825714,0.13839299976825714,0.13783499598503113,0.13783499598503113,55686400,0.10709255933761597,0.0,0.0
17,AAPL,1981-01-08,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,39827200,0.10492487996816635,0.0,0.0
18,AAPL,1981-01-09,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,21504000,0.11056096106767654,0.0,0.0
19,AAPL,1981-01-12,0.14229899644851685,0.14229899644851685,0.141183003783226,0.141183003783226,23699200,0.10969391465187073,0.0,0.0
20,AAPL,1981-01-13,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,23049600,0.10579196363687515,0.0,0.0
21,AAPL,1981-01-14,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,14291200,0.10622552037239075,0.0,0.0
22,AAPL,1981-01-15,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,14067200,0.10839321464300156,0.0,0.0
23,AAPL,1981-01-16,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,13395200,0.10752612352371216,0.0,0.0
24,AAPL,1981-01-19,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,41574400,0.11402930319309235,0.0,0.0
25,AAPL,1981-01-20,0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,30083200,0.11056096106767654,0.0,0.0
26,AAPL,1981-01-21,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,15904000,0.11272865533828735,0.0,0.0
27,AAPL,1981-01-22,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,35548800,0.11402930319309235,0.0,0.0
28,AAPL,1981-01-23,0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,11222400,0.11359574645757675,0.0,0.0
29,AAPL,1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,24640000,0.11186156421899796,0.0,0.0
30,AAPL,1981-01-27,0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,23699200,0.11099453270435333,0.0,0.0
31,AAPL,1981-01-28,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,28156800,0.10752612352371216,0.0,0.0
32,AAPL,1981-01-29,0.13392899930477142,0.13392899930477142,0.1333709955215454,0.1333709955215454,43904000,0.10362423211336136,0.0,0.0
33,AAPL,1981-01-30,0.12723200023174286,0.12723200023174286,0.12611599266529083,0.12611599266529083,46188800,0.09798736125230789,0.0,0.0
34,AAPL,1981-02-02,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,23766400,0.0923512801527977,0.0,0.0
35,AAPL,1981-02-03,0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,19152000,0.09581964462995529,0.0,0.0
36,AAPL,1981-02-04,0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,27865600,0.09928802400827408,0.0,0.0
37,AAPL,1981-02-05,0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,7929600,0.09928802400827408,0.0,0.0
38,AAPL,1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600,0.0997215211391449,0.0,0.0
39,AAPL,1981-02-09,0.12276799976825714,0.12276799976825714,0.12165199965238571,0.12165199965238571,16755200,0.09451904892921448,0.0,0.0
40,AAPL,1981-02-10,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,18345600,0.09451904892921448,0.0,0.0
41,AAPL,1981-02-11,0.11830399930477142,0.11830399930477142,0.11774600297212601,0.11774600297212601,13843200,0.0914841890335083,0.0,0.0
42,AAPL,1981-02-12,0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,14560000,0.09061633050441742,0.0,0.0
43,AAPL,1981-02-13,0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,11155200,0.08844859153032303,0.0,0.0
44,AAPL,1981-02-17,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,12275200,0.09061633050441742,0.0,0.0
45,AAPL,1981-02-18,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,19241600,0.09451904892921448,0.0,0.0
46,AAPL,1981-02-19,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,22310400,0.08888213336467743,0.0,0.0
47,AAPL,1981-02-20,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,24371200,0.08411312848329544,0.0,0.0
48,AAPL,1981-02-23,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,14112000,0.08541379123926163,0.0,0.0
49,AAPL,1981-02-24,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,16979200,0.08237898349761963,0.0,0.0
50,AAPL,1981-02-25,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,19488000,0.08758154511451721,0.0,0.0
51,AAPL,1981-02-26,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,10841600,0.08888213336467743,0.0,0.0
52,AAPL,1981-02-27,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,14761600,0.0919177383184433,0.0,0.0
53,AAPL,1981-03-02,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,11760000,0.0923512801527977,0.0,0.0
54,AAPL,1981-03-03,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,16172800,0.09105061739683151,0.0,0.0
55,AAPL,1981-03-04,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,13708800,0.09018279612064362,0.0,0.0
56,AAPL,1981-03-05,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,5376000,0.089749276638031,0.0,0.0
57,AAPL,1981-03-06,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,11603200,0.08888213336467743,0.0,0.0
58,AAPL,1981-03-09,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,15321600,0.08194541186094284,0.0,0.0
59,AAPL,1981-03-10,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,28380800,0.07804276049137115,0.0,0.0
60,AAPL,1981-03-11,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,29859200,0.07500793039798737,0.0,0.0
61,AAPL,1981-03-12,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,59248000,0.07804276049137115,0.0,0.0
62,AAPL,1981-03-13,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,231302400,0.07717565447092056,0.0,0.0
63,AAPL,1981-03-16,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,37228800,0.08021126687526703,0.0,0.0
64,AAPL,1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,43747200,0.08411312848329544,0.0,0.0
65,AAPL,1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,36937600,0.08931569010019302,0.0,0.0
66,AAPL,1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,37811200,0.08844859153032303,0.0,0.0
67,AAPL,1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,14604800,0.08931569010019302,0.0,0.0
68,AAPL,1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,22019200,0.09278485178947449,0.0,0.0
69,AAPL,1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,28156800,0.0923512801527977,0.0,0.0
70,AAPL,1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,7056000,0.09061633050441742,0.0,0.0
71,AAPL,1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,12275200,0.08888213336467743,0.0,0.0
72,AAPL,1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,12252800,0.08584732562303543,0.0,0.0
73,AAPL,1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,9900800,0.08584732562303543,0.0,0.0
74,AAPL,1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,15993600,0.08498021960258484,0.0,0.0
75,AAPL,1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,34070400,0.08411312848329544,0.0,0.0
76,AAPL,1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,31404800,0.0914841890335083,0.0,0.0
77,AAPL,1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,16486400,0.0919177383184433,0.0,0.0
78,AAPL,1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,22803200,0.09018279612064362,0.0,0.0
79,AAPL,1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,10684800,0.08931569010019302,0.0,0.0
80,AAPL,1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,21952000,0.0936519205570221,0.0,0.0
81,AAPL,1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,12499200,0.09538611769676208,0.0,0.0
82,AAPL,1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,33465600,0.09668675810098648,0.0,0.0
83,AAPL,1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,16060800,0.09668675810098648,0.0,0.0
84,AAPL,1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,6652800,0.09668675810098648,0.0,0.0
85,AAPL,1981-04-15,0.11886200308799744,0.11886200308799744,0.11830399930477142,0.11830399930477142,34048000,0.0919177383184433,0.0,0.0
86,AAPL,1981-04-16,0.11216499656438828,0.11216499656438828,0.11160700023174286,0.11160700023174286,23878400,0.08671443909406662,0.0,0.0
87,AAPL,1981-04-20,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,35347200,0.08931569010019302,0.0,0.0
88,AAPL,1981-04-21,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,28537600,0.09538611769676208,0.0,0.0
89,AAPL,1981-04-22,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,18995200,0.0988544374704361,0.0,0.0
90,AAPL,1981-04-23,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,58016000,0.10145573318004608,0.0,0.0
91,AAPL,1981-04-24,0.13057999312877655,0.13057999312877655,0.12946400046348572,0.12946400046348572,35056000,0.10058864206075668,0.0,0.0
92,AAPL,1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,38528000,0.0997215211391449,0.0,0.0
93,AAPL,1981-04-28,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,32188800,0.09798736125230789,0.0,0.0
94,AAPL,1981-04-29,0.125,0.125,0.12444200366735458,0.12444200366735458,13641600,0.09668675810098648,0.0,0.0
95,AAPL,1981-04-30,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,12611200,0.09842091798782349,0.0,0.0
96,AAPL,1981-05-01,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,16553600,0.09842091798782349,0.0,0.0
97,AAPL,1981-05-04,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,14448000,0.09798736125230789,0.0,0.0
98,AAPL,1981-05-05,0.12611599266529083,0.12611599266529083,0.125558003783226,0.125558003783226,17539200,0.09755384176969528,0.0,0.0
99,AAPL,1981-05-06,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,18950400,0.09495256096124649,0.0,0.0
100,AAPL,1981-05-07,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,9363200,0.09625320136547089,0.0,0.0
101,AAPL,1981-05-08,0.125,0.125558003783226,0.125,0.125,7907200,0.0971202626824379,0.0,0.0
102,AAPL,1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,11939200,0.09495256096124649,0.0,0.0
103,AAPL,1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,4256000,0.09495256096124649,0.0,0.0
104,AAPL,1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,4905600,0.09451904892921448,0.0,0.0
105,AAPL,1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,4928000,0.09321840107440948,0.0,0.0
