,symbol,date,open,high,low,close,volume,adjclose,dividends
0,RACE,2015-10-21,60.0,60.970001220703125,55.0,55.0,22498800,51.95113754272461,0.0
1,RACE,2015-10-22,57.06999969482422,58.20000076293945,55.70000076293945,56.75,4545100,53.604129791259766,0.0
2,RACE,2015-10-23,57.77000045776367,58.0,56.27000045776367,56.380001068115234,1967600,53.254634857177734,0.0
3,RACE,2015-10-26,57.0,57.0,54.540000915527344,55.02000045776367,1466300,51.970027923583984,0.0
4,RACE,2015-10-27,54.79999923706055,54.9900016784668,49.36000061035156,53.849998474121094,5949200,50.86488342285156,0.0
5,RACE,2015-10-28,54.02000045776367,54.15999984741211,50.099998474121094,51.869998931884766,2411300,48.9946403503418,0.0
6,RACE,2015-10-29,51.869998931884766,52.470001220703125,50.75699996948242,51.02000045776367,1362800,48.1917610168457,0.0
7,RACE,2015-10-30,51.560001373291016,51.79999923706055,49.65999984741211,50.43000030517578,1355100,47.63446807861328,0.0
8,RACE,2015-11-02,50.86000061035156,53.16999816894531,49.88999938964844,53.08000183105469,890200,50.1375732421875,0.0
9,RACE,2015-11-03,53.09000015258789,55.0,52.119998931884766,52.380001068115234,1022400,49.47637176513672,0.0
10,RACE,2015-11-04,52.959999084472656,54.040000915527344,52.75,53.439998626708984,753300,50.47761154174805,0.0
11,RACE,2015-11-05,53.45000076293945,53.849998474121094,51.61000061035156,51.7400016784668,820200,48.871849060058594,0.0
12,RACE,2015-11-06,52.20000076293945,52.43000030517578,51.79999923706055,52.43000030517578,513500,49.523597717285156,0.0
13,RACE,2015-11-09,52.81999969482422,53.650001525878906,52.0,53.20000076293945,442800,50.250919342041016,0.0
14,RACE,2015-11-10,53.70000076293945,54.0,53.09000015258789,54.0,376800,51.006568908691406,0.0
15,RACE,2015-11-11,54.0,54.5,53.029998779296875,54.34000015258789,471500,51.32772445678711,0.0
16,RACE,2015-11-12,54.33000183105469,54.400001525878906,53.2599983215332,54.119998931884766,379300,51.11991882324219,0.0
17,RACE,2015-11-13,53.95000076293945,53.95000076293945,50.52000045776367,51.400001525878906,1337000,48.55070114135742,0.0
18,RACE,2015-11-16,51.95000076293945,51.95000076293945,48.83000183105469,49.5099983215332,1297500,46.76546859741211,0.0
19,RACE,2015-11-17,50.279998779296875,50.77000045776367,48.810001373291016,48.97999954223633,897300,46.26484298706055,0.0
20,RACE,2015-11-18,49.38999938964844,49.4739990234375,47.209999084472656,47.279998779296875,1102000,44.65908432006836,0.0
21,RACE,2015-11-19,47.459999084472656,47.86000061035156,45.83000183105469,47.599998474121094,2163800,44.96134567260742,0.0
22,RACE,2015-11-20,47.869998931884766,48.4900016784668,47.619998931884766,48.08000183105469,542500,45.41474151611328,0.0
23,RACE,2015-11-23,48.099998474121094,48.290000915527344,45.97999954223633,46.0,1389000,43.45003890991211,0.0
24,RACE,2015-11-24,46.0,46.459999084472656,44.650001525878906,46.279998779296875,1036600,43.71452331542969,0.0
25,RACE,2015-11-25,46.5,46.83000183105469,45.5,45.65999984741211,868900,43.12889099121094,0.0
26,RACE,2015-11-27,45.59000015258789,46.41999816894531,45.400001525878906,46.060001373291016,285300,43.50672149658203,0.0
27,RACE,2015-11-30,46.29999923706055,46.869998931884766,45.880001068115234,46.349998474121094,566400,43.780635833740234,0.0
28,RACE,2015-12-01,46.5,48.2599983215332,46.439998626708984,47.63999938964844,667100,44.99913024902344,0.0
29,RACE,2015-12-02,47.880001068115234,48.12799835205078,46.849998474121094,47.209999084472656,614800,44.59296798706055,0.0
30,RACE,2015-12-03,47.439998626708984,47.86000061035156,46.25,47.060001373291016,528500,44.4512825012207,0.0
31,RACE,2015-12-04,47.34000015258789,48.849998474121094,47.09000015258789,48.54999923706055,583200,45.858680725097656,0.0
32,RACE,2015-12-07,48.650001525878906,50.38999938964844,47.5099983215332,47.9900016784668,861400,45.32972717285156,0.0
33,RACE,2015-12-08,48.4900016784668,49.0,47.0,47.619998931884766,842500,44.98024368286133,0.0
34,RACE,2015-12-09,47.439998626708984,49.439998626708984,47.13999938964844,47.75,507600,45.103031158447266,0.0
35,RACE,2015-12-10,48.06999969482422,49.36000061035156,47.880001068115234,48.97999954223633,526800,46.26484298706055,0.0
36,RACE,2015-12-11,48.0099983215332,49.220001220703125,47.59400177001953,48.790000915527344,480300,46.085384368896484,0.0
37,RACE,2015-12-14,48.04999923706055,48.70000076293945,46.0,46.93000030517578,699400,44.328487396240234,0.0
38,RACE,2015-12-15,46.93000030517578,49.09000015258789,46.900001525878906,47.54999923706055,760700,44.914119720458984,0.0
39,RACE,2015-12-16,48.31999969482422,48.970001220703125,47.290000915527344,48.5,534500,45.811458587646484,0.0
40,RACE,2015-12-17,48.650001525878906,48.9900016784668,47.02000045776367,47.47999954223633,547100,44.847999572753906,0.0
41,RACE,2015-12-18,46.959999084472656,47.47999954223633,46.0,46.36000061035156,461200,43.79008483886719,0.0
42,RACE,2015-12-21,46.25,47.79999923706055,46.09000015258789,47.40999984741211,623100,44.781883239746094,0.0
43,RACE,2015-12-22,47.47999954223633,48.72999954223633,46.560001373291016,46.619998931884766,448500,44.03567123413086,0.0
44,RACE,2015-12-23,47.040000915527344,47.9900016784668,46.810001373291016,47.04999923706055,232200,44.44183349609375,0.0
45,RACE,2015-12-24,46.619998931884766,47.5099983215332,46.61000061035156,46.75,150600,44.15846633911133,0.0
46,RACE,2015-12-28,47.290000915527344,47.5,46.275001525878906,46.43000030517578,269300,43.856201171875,0.0
47,RACE,2015-12-29,46.84000015258789,48.13999938964844,46.70500183105469,47.93000030517578,505500,45.273048400878906,0.0
48,RACE,2015-12-30,47.93000030517578,48.54999923706055,47.5,48.40999984741211,297000,45.726444244384766,0.0
49,RACE,2015-12-31,48.2599983215332,48.8849983215332,47.43000030517578,48.0,390400,45.33917236328125,0.0
50,RACE,2016-01-04,47.290000915527344,47.810001373291016,46.40999984741211,47.38999938964844,2507000,44.76298522949219,0.0
51,RACE,2016-01-05,48.599998474121094,48.72999954223633,47.45000076293945,48.4900016784668,1934400,45.80201721191406,0.0
52,RACE,2016-01-06,47.75,47.86000061035156,46.58000183105469,47.06999969482422,2554900,44.460731506347656,0.0
53,RACE,2016-01-07,46.41999816894531,47.08000183105469,46.15999984741211,46.650001525878906,1775300,44.06401062011719,0.0
54,RACE,2016-01-08,46.599998474121094,46.630001068115234,43.11000061035156,43.11000061035156,5116900,40.720245361328125,0.0
55,RACE,2016-01-11,43.20000076293945,43.86000061035156,42.099998474121094,43.380001068115234,2307700,40.97528076171875,0.0
56,RACE,2016-01-12,43.95000076293945,44.09000015258789,42.86000061035156,43.65999984741211,1933800,41.23976135253906,0.0
57,RACE,2016-01-13,43.43000030517578,43.58000183105469,42.20000076293945,42.66999816894531,1440600,40.30463409423828,0.0
58,RACE,2016-01-14,42.470001220703125,42.560001373291016,40.56999969482422,41.9900016784668,3631200,39.66233444213867,0.0
59,RACE,2016-01-15,40.470001220703125,40.7400016784668,39.65999984741211,40.02000045776367,1878300,37.80154037475586,0.0
60,RACE,2016-01-19,40.689998626708984,42.29999923706055,40.560001373291016,41.66999816894531,1396800,39.36007308959961,0.0
61,RACE,2016-01-20,40.97999954223633,40.97999954223633,38.36000061035156,39.900001525878906,2620700,37.68819046020508,0.0
62,RACE,2016-01-21,40.279998779296875,40.869998931884766,39.61000061035156,40.540000915527344,1573200,38.29270935058594,0.0
63,RACE,2016-01-22,41.209999084472656,41.994998931884766,41.029998779296875,41.849998474121094,1243900,39.53009033203125,0.0
64,RACE,2016-01-25,41.470001220703125,41.61000061035156,39.72999954223633,40.2400016784668,1388300,38.00933837890625,0.0
65,RACE,2016-01-26,40.279998779296875,42.310001373291016,40.22999954223633,41.45000076293945,967500,39.15226745605469,0.0
66,RACE,2016-01-27,41.310001373291016,41.810001373291016,40.494998931884766,40.61000061035156,1124900,38.35882568359375,0.0
67,RACE,2016-01-28,40.81999969482422,40.900001525878906,39.15999984741211,39.959999084472656,1155000,37.74485778808594,0.0
68,RACE,2016-01-29,39.47999954223633,40.060001373291016,38.95000076293945,39.77000045776367,1480200,37.56539535522461,0.0
69,RACE,2016-02-01,38.91999816894531,40.04999923706055,38.849998474121094,39.93000030517578,1185500,37.71653366088867,0.0
70,RACE,2016-02-02,39.84000015258789,40.0,34.03099822998047,34.97999954223633,7485100,33.040924072265625,0.0
71,RACE,2016-02-03,37.2400016784668,37.56999969482422,35.349998474121094,37.09000015258789,4631600,35.033958435058594,0.0
72,RACE,2016-02-04,36.25,39.470001220703125,36.0,38.880001068115234,1902700,36.724735260009766,0.0
73,RACE,2016-02-05,38.72999954223633,38.7400016784668,37.185001373291016,37.70000076293945,861400,35.610145568847656,0.0
74,RACE,2016-02-08,37.040000915527344,37.13999938964844,34.86000061035156,35.95000076293945,1537800,33.957157135009766,0.0
75,RACE,2016-02-09,34.439998626708984,35.38999938964844,33.59600067138672,33.959999084472656,1653300,32.07746505737305,0.0
76,RACE,2016-02-10,35.029998779296875,35.08000183105469,33.08000183105469,33.27000045776367,1481800,31.42571258544922,0.0
77,RACE,2016-02-11,32.290000915527344,32.47999954223633,31.65999984741211,32.0,1447600,30.22611427307129,0.0
78,RACE,2016-02-12,32.34000015258789,34.33000183105469,32.16999816894531,34.150001525878906,1950300,32.256935119628906,0.0
79,RACE,2016-02-16,34.619998931884766,35.79999923706055,34.111000061035156,35.650001525878906,1263500,33.67378616333008,0.0
80,RACE,2016-02-17,36.380001068115234,39.33000183105469,36.36000061035156,39.099998474121094,1762400,36.932533264160156,0.0
81,RACE,2016-02-18,38.7599983215332,38.900001525878906,38.040000915527344,38.7599983215332,1327800,36.61137771606445,0.0
82,RACE,2016-02-19,37.900001525878906,38.77000045776367,37.68000030517578,38.5099983215332,507400,36.375240325927734,0.0
83,RACE,2016-02-22,39.41999816894531,40.150001525878906,39.25,39.939998626708984,1045500,37.72597122192383,0.0
84,RACE,2016-02-23,39.25,39.44900131225586,38.68000030517578,38.939998626708984,578100,36.781402587890625,0.0
85,RACE,2016-02-24,37.2599983215332,38.650001525878906,37.16999816894531,38.56999969482422,583100,36.431915283203125,0.0
86,RACE,2016-02-25,38.209999084472656,38.790000915527344,37.91999816894531,38.70000076293945,376300,36.55471420288086,0.0
87,RACE,2016-02-26,38.77000045776367,38.86000061035156,38.2599983215332,38.459999084472656,381000,36.3280143737793,0.0
88,RACE,2016-02-29,38.4900016784668,38.72999954223633,37.970001220703125,37.97999954223633,493800,35.87461853027344,0.0
89,RACE,2016-03-01,38.779998779296875,39.4900016784668,38.42499923706055,39.4900016784668,678100,37.3009147644043,0.0
90,RACE,2016-03-02,39.06999969482422,39.58000183105469,38.91999816894531,39.540000915527344,338800,37.348140716552734,0.0
91,RACE,2016-03-03,39.099998474121094,39.630001068115234,39.0099983215332,39.400001525878906,386700,37.215904235839844,0.0
92,RACE,2016-03-04,39.2400016784668,39.93000030517578,38.99100112915039,39.7400016784668,404700,37.53705978393555,0.0
93,RACE,2016-03-07,39.11000061035156,40.750999450683594,39.11000061035156,40.599998474121094,971600,38.349388122558594,0.0
94,RACE,2016-03-08,41.93000030517578,42.040000915527344,41.0099983215332,41.220001220703125,944000,38.93501281738281,0.0
95,RACE,2016-03-09,41.720001220703125,42.36000061035156,41.400001525878906,42.029998779296875,483500,39.70010757446289,0.0
96,RACE,2016-03-10,41.97999954223633,42.10499954223633,40.849998474121094,41.56999969482422,643100,39.26561737060547,0.0
97,RACE,2016-03-11,42.09000015258789,42.91999816894531,42.0099983215332,42.77000045776367,564000,40.39909362792969,0.0
98,RACE,2016-03-14,42.56999969482422,42.810001373291016,41.94499969482422,42.040000915527344,724300,39.70956039428711,0.0
99,RACE,2016-03-15,41.459999084472656,41.79999923706055,41.099998474121094,41.40999984741211,307900,39.11448669433594,0.0
100,RACE,2016-03-16,41.11000061035156,42.58000183105469,41.099998474121094,42.2599983215332,494800,39.91736602783203,0.0
101,RACE,2016-03-17,42.4900016784668,43.0,42.15999984741211,42.709999084472656,271500,40.34242248535156,0.0
102,RACE,2016-03-18,42.72999954223633,43.060001373291016,42.400001525878906,42.400001525878906,491800,40.04961013793945,0.0
103,RACE,2016-03-21,42.380001068115234,42.5,41.970001220703125,42.040000915527344,338600,39.70956039428711,0.0
104,RACE,2016-03-22,41.63999938964844,42.0,41.5,41.65999984741211,271100,39.350624084472656,0.0
105,RACE,2016-03-23,41.65999984741211,41.65999984741211,40.68000030517578,40.68000030517578,225900,38.42495346069336,0.0
106,RACE,2016-03-24,40.22999954223633,41.20000076293945,40.150001525878906,41.150001525878906,218400,38.868896484375,0.0
107,RACE,2016-03-28,41.040000915527344,41.4900016784668,40.529998779296875,41.099998474121094,205700,38.8216667175293,0.0
108,RACE,2016-03-29,40.869998931884766,41.54999923706055,40.720001220703125,41.52000045776367,312400,39.218387603759766,0.0
109,RACE,2016-03-30,42.099998474121094,42.5,41.91999816894531,42.310001373291016,463400,39.9645881652832,0.0
110,RACE,2016-03-31,41.59000015258789,41.86000061035156,41.310001373291016,41.70000076293945,344300,39.38841247558594,0.0
111,RACE,2016-04-01,40.72999954223633,41.18000030517578,40.65999984741211,41.04999923706055,425400,38.774436950683594,0.0
